host,source,year,dyad,FDI_AM
AGO,POL,2010,AGO_POL,NA
AGO,POL,2011,AGO_POL,NA
AGO,POL,2012,AGO_POL,NA
AGO,RUS,2007,AGO_RUS,NA
AGO,RUS,2008,AGO_RUS,NA
AGO,RUS,2009,AGO_RUS,NA
AGO,RUS,2010,AGO_RUS,88
AGO,RUS,2011,AGO_RUS,8
AGO,RUS,2012,AGO_RUS,-5
AGO,SWE,1982,AGO_SWE,NA
AGO,SWE,1983,AGO_SWE,NA
AGO,SWE,1984,AGO_SWE,NA
AGO,SWE,1985,AGO_SWE,NA
AGO,SWE,1986,AGO_SWE,NA
AGO,SWE,1987,AGO_SWE,NA
AGO,SWE,1988,AGO_SWE,NA
AGO,SWE,1989,AGO_SWE,NA
AGO,SWE,1990,AGO_SWE,NA
AGO,SWE,1991,AGO_SWE,NA
AGO,SWE,1993,AGO_SWE,NA
AGO,SWE,1994,AGO_SWE,NA
AGO,SWE,1995,AGO_SWE,NA
AGO,SWE,1996,AGO_SWE,NA
AGO,SWE,1997,AGO_SWE,NA
AGO,SWE,1998,AGO_SWE,NA
AGO,SWE,1999,AGO_SWE,NA
AGO,SWE,2e3,AGO_SWE,NA
AGO,SWE,2001,AGO_SWE,NA
AGO,SWE,2002,AGO_SWE,NA
AGO,SWE,2003,AGO_SWE,-1
AGO,SWE,2004,AGO_SWE,NA
AGO,SWE,2005,AGO_SWE,-1
AGO,SWE,2006,AGO_SWE,NA
AGO,SWE,2007,AGO_SWE,NA
AGO,SWE,2008,AGO_SWE,-3
AGO,SWE,2009,AGO_SWE,-3
AGO,SWE,2010,AGO_SWE,NA
AGO,SWE,2011,AGO_SWE,-1
AGO,SWE,2012,AGO_SWE,-1
AGO,THA,1980,AGO_THA,NA
AGO,THA,1982,AGO_THA,NA
AGO,THA,1983,AGO_THA,NA
AGO,THA,1984,AGO_THA,NA
AGO,THA,1985,AGO_THA,NA
AGO,THA,1986,AGO_THA,NA
AGO,THA,1987,AGO_THA,NA
AGO,THA,1988,AGO_THA,NA
AGO,THA,1989,AGO_THA,NA
AGO,THA,1990,AGO_THA,NA
AGO,THA,1991,AGO_THA,NA
AGO,THA,1993,AGO_THA,NA
AGO,THA,1994,AGO_THA,NA
AGO,THA,1995,AGO_THA,NA
AGO,THA,1996,AGO_THA,NA
AGO,THA,1997,AGO_THA,NA
AGO,THA,1998,AGO_THA,NA
AGO,THA,1999,AGO_THA,NA
AGO,THA,2e3,AGO_THA,NA
AGO,THA,2001,AGO_THA,NA
AGO,THA,2002,AGO_THA,NA
AGO,THA,2003,AGO_THA,NA
AGO,THA,2004,AGO_THA,NA
AGO,THA,2005,AGO_THA,NA
AGO,THA,2006,AGO_THA,NA
AGO,THA,2007,AGO_THA,NA
AGO,THA,2008,AGO_THA,NA
AGO,THA,2009,AGO_THA,NA
AGO,THA,2010,AGO_THA,NA
AGO,THA,2011,AGO_THA,NA
AGO,THA,2012,AGO_THA,NA
AGO,TUR,2e3,AGO_TUR,NA
AGO,TUR,2001,AGO_TUR,NA
AGO,TUR,2002,AGO_TUR,NA
AGO,TUR,2003,AGO_TUR,NA
AGO,TUR,2004,AGO_TUR,NA
AGO,TUR,2005,AGO_TUR,NA
AGO,TUR,2006,AGO_TUR,NA
AGO,TUR,2007,AGO_TUR,NA
AGO,TUR,2008,AGO_TUR,NA
AGO,TUR,2009,AGO_TUR,NA
AGO,TUR,2010,AGO_TUR,NA
AGO,TUR,2011,AGO_TUR,NA
AGO,TUR,2012,AGO_TUR,NA
AGO,TWN,1980,AGO_TWN,NA
AGO,TWN,1982,AGO_TWN,NA
AGO,TWN,1983,AGO_TWN,NA
AGO,TWN,1984,AGO_TWN,NA
AGO,TWN,1985,AGO_TWN,NA
AGO,TWN,1986,AGO_TWN,NA
AGO,TWN,1987,AGO_TWN,NA
AGO,TWN,1988,AGO_TWN,NA
AGO,TWN,1989,AGO_TWN,NA
AGO,TWN,1990,AGO_TWN,NA
AGO,TWN,1991,AGO_TWN,NA
AGO,TWN,1993,AGO_TWN,NA
AGO,TWN,1994,AGO_TWN,NA
AGO,TWN,1995,AGO_TWN,NA
AGO,TWN,1996,AGO_TWN,NA
AGO,TWN,1997,AGO_TWN,NA
AGO,TWN,1998,AGO_TWN,NA
AGO,TWN,1999,AGO_TWN,NA
AGO,TWN,2e3,AGO_TWN,NA
AGO,TWN,2001,AGO_TWN,NA
AGO,TWN,2002,AGO_TWN,NA
AGO,TWN,2003,AGO_TWN,NA
AGO,TWN,2004,AGO_TWN,NA
AGO,TWN,2005,AGO_TWN,NA
AGO,TWN,2006,AGO_TWN,NA
AGO,TWN,2007,AGO_TWN,NA
AGO,TWN,2008,AGO_TWN,NA
AGO,TWN,2009,AGO_TWN,NA
AGO,TWN,2010,AGO_TWN,NA
AGO,TWN,2011,AGO_TWN,NA
AGO,TWN,2012,AGO_TWN,NA
AGO,USA,1982,AGO_USA,87
AGO,USA,1983,AGO_USA,-274
AGO,USA,1984,AGO_USA,74
AGO,USA,1985,AGO_USA,14
AGO,USA,1986,AGO_USA,138
AGO,USA,1987,AGO_USA,213
AGO,USA,1988,AGO_USA,-212
AGO,USA,1989,AGO_USA,NA
AGO,USA,1990,AGO_USA,NA
AGO,USA,1991,AGO_USA,NA
AGO,USA,1993,AGO_USA,NA
AGO,USA,1994,AGO_USA,NA
AGO,USA,1995,AGO_USA,NA
AGO,USA,1996,AGO_USA,-65
AGO,USA,1997,AGO_USA,203
AGO,USA,1998,AGO_USA,273
AGO,USA,1999,AGO_USA,443
AGO,USA,2e3,AGO_USA,79
AGO,USA,2001,AGO_USA,342
AGO,USA,2002,AGO_USA,-263
AGO,USA,2003,AGO_USA,-36
AGO,USA,2004,AGO_USA,-22
AGO,USA,2005,AGO_USA,98
AGO,USA,2006,AGO_USA,280
AGO,USA,2007,AGO_USA,-99
AGO,USA,2008,AGO_USA,789
AGO,USA,2009,AGO_USA,77
AGO,USA,2010,AGO_USA,1968
AGO,USA,2011,AGO_USA,707
AGO,USA,2012,AGO_USA,NA
AGO,VEN,1990,AGO_VEN,NA
AGO,VEN,1991,AGO_VEN,NA
AGO,VEN,1993,AGO_VEN,NA
AGO,VEN,1994,AGO_VEN,NA
AGO,VEN,1995,AGO_VEN,NA
AGO,VEN,1996,AGO_VEN,NA
AGO,VEN,1997,AGO_VEN,NA
AGO,VEN,1998,AGO_VEN,NA
AGO,VEN,1999,AGO_VEN,NA
AGO,VEN,2e3,AGO_VEN,NA
AGO,VEN,2001,AGO_VEN,NA
AGO,VEN,2002,AGO_VEN,NA
AGO,VEN,2003,AGO_VEN,NA
AGO,VEN,2004,AGO_VEN,NA
AGO,VEN,2005,AGO_VEN,NA
AGO,VEN,2006,AGO_VEN,NA
AGO,VEN,2007,AGO_VEN,NA
AGO,VEN,2008,AGO_VEN,NA
AGO,VEN,2009,AGO_VEN,NA
AGO,VEN,2010,AGO_VEN,NA
AGO,VEN,2011,AGO_VEN,NA
AGO,VEN,2012,AGO_VEN,NA
AGO,ZAF,2001,AGO_ZAF,NA
AGO,ZAF,2002,AGO_ZAF,NA
AGO,ZAF,2003,AGO_ZAF,NA
AGO,ZAF,2004,AGO_ZAF,NA
AGO,ZAF,2005,AGO_ZAF,NA
AGO,ZAF,2006,AGO_ZAF,NA
AGO,ZAF,2007,AGO_ZAF,NA
AGO,ZAF,2008,AGO_ZAF,NA
AGO,ZAF,2009,AGO_ZAF,NA
AGO,ZAF,2010,AGO_ZAF,NA
AGO,ZAF,2011,AGO_ZAF,NA
AGO,ZAF,2012,AGO_ZAF,NA
ALB,ARG,1992,ALB_ARG,NA
ALB,ARG,1994,ALB_ARG,NA
ALB,ARG,1995,ALB_ARG,NA
ALB,ARG,1996,ALB_ARG,NA
ALB,ARG,1997,ALB_ARG,NA
ALB,ARG,1998,ALB_ARG,NA
ALB,ARG,1999,ALB_ARG,NA
ALB,ARG,2e3,ALB_ARG,NA
ALB,ARG,2001,ALB_ARG,NA
ALB,ARG,2002,ALB_ARG,NA
ALB,ARG,2003,ALB_ARG,NA
ALB,ARG,2004,ALB_ARG,NA
ALB,ARG,2005,ALB_ARG,NA
ALB,ARG,2006,ALB_ARG,NA
ALB,ARG,2007,ALB_ARG,NA
ALB,ARG,2008,ALB_ARG,NA
ALB,ARG,2009,ALB_ARG,NA
ALB,ARG,2010,ALB_ARG,NA
ALB,ARG,2011,ALB_ARG,NA
ALB,ARG,2012,ALB_ARG,NA
ALB,AUS,1992,ALB_AUS,NA
ALB,AUS,1994,ALB_AUS,NA
ALB,AUS,1995,ALB_AUS,NA
ALB,AUS,1996,ALB_AUS,NA
ALB,AUS,1997,ALB_AUS,NA
ALB,AUS,1998,ALB_AUS,NA
ALB,AUS,1999,ALB_AUS,NA
ALB,AUS,2e3,ALB_AUS,NA
ALB,AUS,2001,ALB_AUS,NA
ALB,AUS,2002,ALB_AUS,NA
ALB,AUS,2003,ALB_AUS,NA
ALB,AUS,2004,ALB_AUS,NA
ALB,AUS,2005,ALB_AUS,NA
ALB,AUS,2006,ALB_AUS,NA
ALB,AUS,2007,ALB_AUS,NA
ALB,AUS,2008,ALB_AUS,NA
ALB,AUS,2009,ALB_AUS,NA
ALB,AUS,2010,ALB_AUS,NA
ALB,AUS,2011,ALB_AUS,NA
ALB,AUS,2012,ALB_AUS,NA
ALB,AUT,1991,ALB_AUT,NA
ALB,AUT,1992,ALB_AUT,0.9099760676294213
ALB,AUT,1994,ALB_AUT,NA
ALB,AUT,1995,ALB_AUT,-0.5951495313197441
ALB,AUT,1996,ALB_AUT,-2.4332930308125365
ALB,AUT,1997,ALB_AUT,-2.6843463725602663
ALB,AUT,1998,ALB_AUT,1.1115751548981754
ALB,AUT,1999,ALB_AUT,1.0653858571562407
ALB,AUT,2e3,ALB_AUT,NA
ALB,AUT,2001,ALB_AUT,NA
ALB,AUT,2002,ALB_AUT,NA
ALB,AUT,2003,ALB_AUT,NA
ALB,AUT,2004,ALB_AUT,NA
ALB,AUT,2005,ALB_AUT,NA
ALB,AUT,2006,ALB_AUT,NA
ALB,AUT,2007,ALB_AUT,NA
ALB,AUT,2008,ALB_AUT,NA
ALB,AUT,2009,ALB_AUT,NA
ALB,AUT,2010,ALB_AUT,NA
ALB,AUT,2011,ALB_AUT,NA
ALB,AUT,2012,ALB_AUT,NA
ALB,BEL,2002,ALB_BEL,NA
ALB,BEL,2003,ALB_BEL,NA
ALB,BEL,2004,ALB_BEL,NA
ALB,BEL,2005,ALB_BEL,NA
ALB,BEL,2006,ALB_BEL,NA
ALB,BEL,2007,ALB_BEL,NA
ALB,BEL,2008,ALB_BEL,NA
ALB,BEL,2009,ALB_BEL,NA
ALB,BEL,2010,ALB_BEL,1
ALB,BEL,2011,ALB_BEL,6
ALB,BEL,2012,ALB_BEL,-8
ALB,BRA,1991,ALB_BRA,NA
ALB,BRA,1992,ALB_BRA,NA
ALB,BRA,1994,ALB_BRA,NA
ALB,BRA,1995,ALB_BRA,NA
ALB,BRA,1996,ALB_BRA,NA
ALB,BRA,1997,ALB_BRA,NA
ALB,BRA,1998,ALB_BRA,NA
ALB,BRA,1999,ALB_BRA,NA
ALB,BRA,2e3,ALB_BRA,NA
ALB,BRA,2001,ALB_BRA,NA
ALB,BRA,2002,ALB_BRA,NA
ALB,BRA,2006,ALB_BRA,NA
ALB,BRA,2007,ALB_BRA,NA
ALB,BRA,2008,ALB_BRA,NA
ALB,BRA,2009,ALB_BRA,NA
ALB,BRA,2010,ALB_BRA,NA
ALB,BRA,2011,ALB_BRA,NA
ALB,BRA,2012,ALB_BRA,NA
ALB,CAN,1991,ALB_CAN,NA
ALB,CAN,1992,ALB_CAN,NA
ALB,CAN,1994,ALB_CAN,NA
ALB,CAN,1995,ALB_CAN,NA
ALB,CAN,1996,ALB_CAN,NA
ALB,CAN,1997,ALB_CAN,NA
ALB,CAN,1998,ALB_CAN,NA
ALB,CAN,1999,ALB_CAN,NA
ALB,CAN,2e3,ALB_CAN,NA
ALB,CAN,2001,ALB_CAN,NA
ALB,CAN,2002,ALB_CAN,NA
ALB,CAN,2003,ALB_CAN,NA
ALB,CHE,1994,ALB_CHE,NA
ALB,CHE,1995,ALB_CHE,NA
ALB,CHE,1996,ALB_CHE,NA
ALB,CHE,1997,ALB_CHE,NA
ALB,CHE,1998,ALB_CHE,NA
ALB,CHE,1999,ALB_CHE,NA
ALB,CHE,2e3,ALB_CHE,NA
ALB,CHE,2001,ALB_CHE,NA
ALB,CHE,2002,ALB_CHE,NA
ALB,CHE,2003,ALB_CHE,NA
ALB,CHE,2004,ALB_CHE,NA
ALB,CHE,2005,ALB_CHE,NA
ALB,CHE,2006,ALB_CHE,NA
ALB,CHE,2007,ALB_CHE,NA
ALB,CHE,2008,ALB_CHE,NA
ALB,CHE,2009,ALB_CHE,NA
ALB,CHE,2010,ALB_CHE,NA
ALB,CHE,2011,ALB_CHE,NA
ALB,CHE,2012,ALB_CHE,NA
ALB,CHL,1992,ALB_CHL,NA
ALB,CHL,1994,ALB_CHL,NA
ALB,CHL,1995,ALB_CHL,NA
ALB,CHL,1996,ALB_CHL,NA
ALB,CHL,1997,ALB_CHL,NA
ALB,CHL,1998,ALB_CHL,NA
ALB,CHL,1999,ALB_CHL,NA
ALB,CHL,2e3,ALB_CHL,NA
ALB,CHL,2001,ALB_CHL,NA
ALB,CHL,2002,ALB_CHL,NA
ALB,CHL,2003,ALB_CHL,NA
ALB,CHL,2004,ALB_CHL,NA
ALB,CHL,2005,ALB_CHL,NA
ALB,CHL,2006,ALB_CHL,NA
ALB,CHL,2007,ALB_CHL,NA
ALB,CHL,2008,ALB_CHL,NA
ALB,CHL,2009,ALB_CHL,NA
ALB,CHL,2010,ALB_CHL,NA
ALB,CHL,2011,ALB_CHL,NA
ALB,CHL,2012,ALB_CHL,NA
ALB,CHN,2003,ALB_CHN,NA
ALB,CHN,2004,ALB_CHN,NA
ALB,CHN,2005,ALB_CHN,NA
ALB,CHN,2006,ALB_CHN,NA
ALB,CHN,2007,ALB_CHN,NA
ALB,CHN,2008,ALB_CHN,NA
ALB,CHN,2009,ALB_CHN,NA
ALB,CHN,2010,ALB_CHN,NA
ALB,CHN,2011,ALB_CHN,NA
ALB,CHN,2012,ALB_CHN,NA
ALB,COL,1992,ALB_COL,NA
ALB,COL,1994,ALB_COL,NA
ALB,COL,1995,ALB_COL,NA
ALB,COL,1996,ALB_COL,NA
ALB,COL,1997,ALB_COL,NA
ALB,COL,1998,ALB_COL,NA
ALB,COL,1999,ALB_COL,NA
ALB,COL,2e3,ALB_COL,NA
ALB,COL,2001,ALB_COL,NA
ALB,COL,2002,ALB_COL,NA
ALB,COL,2003,ALB_COL,NA
ALB,COL,2004,ALB_COL,NA
ALB,COL,2005,ALB_COL,NA
ALB,COL,2006,ALB_COL,NA
ALB,COL,2007,ALB_COL,NA
ALB,COL,2008,ALB_COL,NA
ALB,COL,2009,ALB_COL,NA
ALB,COL,2010,ALB_COL,NA
ALB,COL,2011,ALB_COL,NA
ALB,COL,2012,ALB_COL,NA
ALB,DEU,1991,ALB_DEU,3.5356122781011607
ALB,DEU,1992,ALB_DEU,1.2524125124067493
ALB,DEU,1994,ALB_DEU,NA
ALB,DEU,1995,ALB_DEU,NA
ALB,DEU,1996,ALB_DEU,1.2997534506934614
ALB,DEU,1997,ALB_DEU,15.790468611236058
ALB,DEU,1998,ALB_DEU,13.337705365210523
ALB,DEU,1999,ALB_DEU,7.457721199047821
ALB,DEU,2e3,ALB_DEU,0.9213184100694345
ALB,DEU,2001,ALB_DEU,NA
ALB,DEU,2002,ALB_DEU,12
ALB,DEU,2003,ALB_DEU,10
ALB,DEU,2004,ALB_DEU,5
ALB,DEU,2005,ALB_DEU,9
ALB,DEU,2006,ALB_DEU,13
ALB,DEU,2007,ALB_DEU,23
ALB,DEU,2008,ALB_DEU,23
ALB,DEU,2009,ALB_DEU,25
ALB,DEU,2010,ALB_DEU,NA
ALB,DEU,2011,ALB_DEU,NA
ALB,DEU,2012,ALB_DEU,NA
ALB,DNK,1991,ALB_DNK,NA
ALB,DNK,1992,ALB_DNK,NA
ALB,DNK,1994,ALB_DNK,NA
ALB,DNK,1995,ALB_DNK,NA
ALB,DNK,1996,ALB_DNK,NA
ALB,DNK,1997,ALB_DNK,NA
ALB,DNK,1998,ALB_DNK,NA
ALB,DNK,1999,ALB_DNK,NA
ALB,DNK,2e3,ALB_DNK,NA
ALB,DNK,2001,ALB_DNK,NA
ALB,DNK,2002,ALB_DNK,NA
ALB,DNK,2003,ALB_DNK,NA
ALB,DNK,2004,ALB_DNK,NA
ALB,DNK,2005,ALB_DNK,NA
ALB,DNK,2006,ALB_DNK,NA
ALB,DNK,2007,ALB_DNK,NA
ALB,DNK,2008,ALB_DNK,NA
ALB,DNK,2009,ALB_DNK,NA
ALB,DNK,2010,ALB_DNK,NA
ALB,DNK,2011,ALB_DNK,NA
ALB,DNK,2012,ALB_DNK,NA
ALB,ESP,1992,ALB_ESP,NA
ALB,ESP,1994,ALB_ESP,NA
ALB,ESP,1995,ALB_ESP,NA
ALB,ESP,1996,ALB_ESP,NA
ALB,ESP,1997,ALB_ESP,NA
ALB,ESP,1998,ALB_ESP,NA
ALB,ESP,1999,ALB_ESP,NA
ALB,ESP,2e3,ALB_ESP,NA
ALB,ESP,2001,ALB_ESP,NA
ALB,ESP,2002,ALB_ESP,NA
ALB,ESP,2003,ALB_ESP,NA
ALB,ESP,2004,ALB_ESP,NA
ALB,ESP,2005,ALB_ESP,NA
ALB,ESP,2006,ALB_ESP,NA
ALB,ESP,2007,ALB_ESP,NA
ALB,ESP,2008,ALB_ESP,NA
ALB,ESP,2009,ALB_ESP,NA
ALB,ESP,2010,ALB_ESP,NA
ALB,ESP,2011,ALB_ESP,NA
ALB,ESP,2012,ALB_ESP,NA
ALB,FIN,1991,ALB_FIN,NA
ALB,FIN,1992,ALB_FIN,NA
ALB,FIN,1994,ALB_FIN,NA
ALB,FIN,1995,ALB_FIN,NA
ALB,FIN,1996,ALB_FIN,NA
ALB,FIN,1997,ALB_FIN,NA
ALB,FIN,1998,ALB_FIN,NA
ALB,FIN,1999,ALB_FIN,NA
ALB,FIN,2e3,ALB_FIN,NA
ALB,FIN,2001,ALB_FIN,NA
ALB,FIN,2002,ALB_FIN,NA
ALB,FIN,2003,ALB_FIN,NA
ALB,FIN,2004,ALB_FIN,NA
ALB,FIN,2005,ALB_FIN,NA
ALB,FIN,2006,ALB_FIN,NA
ALB,FIN,2007,ALB_FIN,NA
ALB,FIN,2008,ALB_FIN,NA
ALB,FIN,2009,ALB_FIN,NA
ALB,FIN,2010,ALB_FIN,NA
ALB,FIN,2011,ALB_FIN,NA
ALB,FIN,2012,ALB_FIN,NA
ALB,FRA,1991,ALB_FRA,NA
ALB,FRA,1992,ALB_FRA,NA
ALB,FRA,1994,ALB_FRA,NA
ALB,FRA,1995,ALB_FRA,0.20034267321515864
ALB,FRA,1996,ALB_FRA,1.9548354810459152
ALB,FRA,1997,ALB_FRA,1.5419698493495457
ALB,FRA,1998,ALB_FRA,NA
ALB,FRA,1999,ALB_FRA,2.130771692011843
ALB,FRA,2e3,ALB_FRA,4.60659488522085
ALB,FRA,2001,ALB_FRA,30
ALB,FRA,2002,ALB_FRA,2
ALB,FRA,2003,ALB_FRA,3
ALB,FRA,2004,ALB_FRA,-2
ALB,FRA,2005,ALB_FRA,NA
ALB,FRA,2006,ALB_FRA,1
ALB,FRA,2007,ALB_FRA,NA
ALB,FRA,2008,ALB_FRA,NA
ALB,FRA,2009,ALB_FRA,NA
ALB,FRA,2010,ALB_FRA,NA
ALB,FRA,2011,ALB_FRA,NA
ALB,FRA,2012,ALB_FRA,NA
ALB,GBR,1991,ALB_GBR,NA
ALB,GBR,1992,ALB_GBR,NA
ALB,GBR,1994,ALB_GBR,NA
ALB,GBR,1995,ALB_GBR,NA
ALB,GBR,1996,ALB_GBR,NA
ALB,GBR,1997,ALB_GBR,NA
ALB,GBR,1998,ALB_GBR,NA
ALB,GBR,1999,ALB_GBR,NA
ALB,GBR,2e3,ALB_GBR,NA
ALB,GBR,2001,ALB_GBR,NA
ALB,GBR,2002,ALB_GBR,NA
ALB,GBR,2003,ALB_GBR,NA
ALB,GBR,2004,ALB_GBR,NA
ALB,GBR,2005,ALB_GBR,NA
ALB,GBR,2006,ALB_GBR,NA
ALB,GBR,2007,ALB_GBR,NA
ALB,GBR,2008,ALB_GBR,NA
ALB,GBR,2009,ALB_GBR,NA
ALB,GBR,2010,ALB_GBR,NA
ALB,GBR,2011,ALB_GBR,NA
ALB,GBR,2012,ALB_GBR,NA
ALB,GRC,2003,ALB_GRC,35
ALB,GRC,2004,ALB_GRC,6
ALB,GRC,2005,ALB_GRC,4
ALB,GRC,2006,ALB_GRC,86
ALB,GRC,2007,ALB_GRC,129
ALB,GRC,2008,ALB_GRC,64
ALB,GRC,2009,ALB_GRC,187
ALB,GRC,2010,ALB_GRC,73
ALB,GRC,2011,ALB_GRC,19
ALB,GRC,2012,ALB_GRC,15
ALB,IND,2010,ALB_IND,NA
ALB,IND,2011,ALB_IND,NA
ALB,IND,2012,ALB_IND,NA
ALB,IRL,2001,ALB_IRL,NA
ALB,IRL,2002,ALB_IRL,NA
ALB,IRL,2003,ALB_IRL,NA
ALB,IRL,2004,ALB_IRL,NA
ALB,IRL,2005,ALB_IRL,NA
ALB,IRL,2006,ALB_IRL,NA
ALB,IRL,2007,ALB_IRL,NA
ALB,IRL,2008,ALB_IRL,NA
ALB,IRL,2009,ALB_IRL,NA
ALB,IRL,2010,ALB_IRL,NA
ALB,IRL,2011,ALB_IRL,NA
ALB,IRL,2012,ALB_IRL,NA
ALB,ISL,1991,ALB_ISL,NA
ALB,ISL,1992,ALB_ISL,NA
ALB,ISL,1994,ALB_ISL,NA
ALB,ISL,1995,ALB_ISL,NA
ALB,ISL,1996,ALB_ISL,NA
ALB,ISL,1997,ALB_ISL,NA
ALB,ISL,1998,ALB_ISL,NA
ALB,ISL,1999,ALB_ISL,NA
ALB,ISL,2e3,ALB_ISL,NA
ALB,ISL,2001,ALB_ISL,NA
ALB,ISL,2002,ALB_ISL,NA
ALB,ISL,2003,ALB_ISL,NA
ALB,ISL,2004,ALB_ISL,NA
ALB,ISL,2005,ALB_ISL,NA
ALB,ISL,2006,ALB_ISL,NA
ALB,ISL,2007,ALB_ISL,NA
ALB,ISL,2008,ALB_ISL,NA
ALB,ISL,2009,ALB_ISL,NA
ALB,ISL,2010,ALB_ISL,NA
ALB,ISL,2011,ALB_ISL,NA
ALB,ISL,2012,ALB_ISL,NA
ALB,ISR,2001,ALB_ISR,NA
ALB,ISR,2002,ALB_ISR,NA
ALB,ISR,2003,ALB_ISR,NA
ALB,ISR,2004,ALB_ISR,NA
ALB,ISR,2005,ALB_ISR,NA
ALB,ISR,2006,ALB_ISR,NA
ALB,ISR,2007,ALB_ISR,NA
ALB,ISR,2008,ALB_ISR,NA
ALB,ISR,2009,ALB_ISR,NA
ALB,ISR,2010,ALB_ISR,NA
ALB,ISR,2011,ALB_ISR,NA
ALB,ISR,2012,ALB_ISR,NA
ALB,ITA,2001,ALB_ITA,NA
ALB,ITA,2002,ALB_ITA,NA
ALB,ITA,2003,ALB_ITA,NA
ALB,ITA,2004,ALB_ITA,NA
ALB,ITA,2005,ALB_ITA,NA
ALB,ITA,2006,ALB_ITA,NA
ALB,ITA,2007,ALB_ITA,NA
ALB,ITA,2008,ALB_ITA,99
ALB,ITA,2009,ALB_ITA,131
ALB,ITA,2010,ALB_ITA,2771
ALB,ITA,2011,ALB_ITA,-266
ALB,ITA,2012,ALB_ITA,433
ALB,JPN,1991,ALB_JPN,NA
ALB,JPN,1992,ALB_JPN,NA
ALB,JPN,1994,ALB_JPN,NA
ALB,JPN,1995,ALB_JPN,NA
ALB,JPN,1996,ALB_JPN,NA
ALB,JPN,1997,ALB_JPN,NA
ALB,JPN,1998,ALB_JPN,NA
ALB,JPN,1999,ALB_JPN,NA
ALB,JPN,2e3,ALB_JPN,NA
ALB,JPN,2001,ALB_JPN,NA
ALB,JPN,2002,ALB_JPN,NA
ALB,JPN,2003,ALB_JPN,NA
ALB,JPN,2004,ALB_JPN,NA
ALB,JPN,2005,ALB_JPN,NA
ALB,JPN,2006,ALB_JPN,NA
ALB,JPN,2007,ALB_JPN,NA
ALB,JPN,2008,ALB_JPN,NA
ALB,JPN,2009,ALB_JPN,NA
ALB,JPN,2010,ALB_JPN,NA
ALB,JPN,2011,ALB_JPN,NA
ALB,JPN,2012,ALB_JPN,NA
ALB,KOR,1991,ALB_KOR,NA
ALB,KOR,1992,ALB_KOR,NA
ALB,KOR,1994,ALB_KOR,NA
ALB,KOR,1995,ALB_KOR,NA
ALB,KOR,1996,ALB_KOR,NA
ALB,KOR,1997,ALB_KOR,NA
ALB,KOR,1998,ALB_KOR,NA
ALB,KOR,1999,ALB_KOR,NA
ALB,KOR,2e3,ALB_KOR,NA
ALB,KOR,2001,ALB_KOR,NA
ALB,KOR,2002,ALB_KOR,NA
ALB,KOR,2003,ALB_KOR,NA
ALB,KOR,2004,ALB_KOR,NA
ALB,KOR,2005,ALB_KOR,NA
ALB,KOR,2006,ALB_KOR,NA
ALB,KOR,2007,ALB_KOR,NA
ALB,KOR,2008,ALB_KOR,NA
ALB,KOR,2009,ALB_KOR,NA
ALB,KOR,2010,ALB_KOR,NA
ALB,KOR,2011,ALB_KOR,NA
ALB,KOR,2012,ALB_KOR,NA
ALB,LUX,2002,ALB_LUX,NA
ALB,LUX,2003,ALB_LUX,NA
ALB,LUX,2004,ALB_LUX,NA
ALB,LUX,2005,ALB_LUX,NA
ALB,LUX,2006,ALB_LUX,3
ALB,LUX,2007,ALB_LUX,1
ALB,LUX,2008,ALB_LUX,NA
ALB,LUX,2009,ALB_LUX,NA
ALB,LUX,2010,ALB_LUX,-4
ALB,LUX,2011,ALB_LUX,19
ALB,LUX,2012,ALB_LUX,-456
ALB,MEX,1991,ALB_MEX,NA
ALB,MEX,1992,ALB_MEX,NA
ALB,MEX,1994,ALB_MEX,NA
ALB,MEX,1995,ALB_MEX,NA
ALB,MEX,1996,ALB_MEX,NA
ALB,MEX,1997,ALB_MEX,NA
ALB,MEX,1998,ALB_MEX,NA
ALB,MEX,1999,ALB_MEX,NA
ALB,MEX,2e3,ALB_MEX,NA
ALB,MEX,2001,ALB_MEX,NA
ALB,MEX,2002,ALB_MEX,NA
ALB,MEX,2003,ALB_MEX,NA
ALB,MEX,2004,ALB_MEX,NA
ALB,MEX,2005,ALB_MEX,NA
ALB,MEX,2006,ALB_MEX,NA
ALB,MEX,2007,ALB_MEX,NA
ALB,MEX,2008,ALB_MEX,NA
ALB,MEX,2009,ALB_MEX,NA
ALB,MEX,2010,ALB_MEX,NA
ALB,MEX,2011,ALB_MEX,NA
ALB,MEX,2012,ALB_MEX,NA
ALB,MYS,1991,ALB_MYS,NA
ALB,MYS,1992,ALB_MYS,NA
ALB,MYS,1994,ALB_MYS,NA
ALB,MYS,1995,ALB_MYS,NA
ALB,MYS,1996,ALB_MYS,0.7949315166498406
ALB,MYS,1997,ALB_MYS,1.4218733892840512
ALB,MYS,1998,ALB_MYS,NA
ALB,MYS,1999,ALB_MYS,NA
ALB,MYS,2e3,ALB_MYS,NA
ALB,MYS,2001,ALB_MYS,NA
ALB,MYS,2002,ALB_MYS,NA
ALB,MYS,2003,ALB_MYS,NA
ALB,MYS,2004,ALB_MYS,NA
ALB,MYS,2008,ALB_MYS,NA
ALB,MYS,2009,ALB_MYS,NA
ALB,MYS,2010,ALB_MYS,NA
ALB,MYS,2011,ALB_MYS,NA
ALB,MYS,2012,ALB_MYS,NA
ALB,NLD,1991,ALB_NLD,NA
ALB,NLD,1992,ALB_NLD,NA
